userId,genres,count,mean
197,Thriller,14,3.785714286
198,Crime,40,3.7
202,Mystery,36,3.777777778
211,Crime,29,4.224137931
211,Mystery,14,3.678571429
211,Thriller,41,3.792682927
215,Crime,20,3.8
215,Mystery,9,4
215,Thriller,18,3.583333333
221,Crime,80,4.24375
221,Mystery,40,4.4
221,Thriller,65,4.130769231
222,Crime,67,3.253731343
228,Crime,4,4
228,Mystery,2,4.25
228,Thriller,12,3.875
233,Crime,41,3.56097561
237,Crime,14,3.392857143
237,Mystery,9,3.5
237,Thriller,21,3.523809524
241,Crime,13,3.884615385
246,Crime,24,4.0625
246,Mystery,25,4.48
246,Thriller,56,4.205357143
247,Crime,30,3.883333333
249,Crime,192,3.830729167
254,Crime,32,4.171875
260,Crime,37,3.77027027
261,Crime,19,4.026315789
262,Crime,10,3.4
262,Mystery,2,3
262,Thriller,15,2.933333333
266,Mystery,9,3.333333333
268,Crime,26,3.346153846
275,Crime,74,4.364864865
275,Mystery,25,4.56
275,Thriller,63,4.317460317
278,Crime,3,4.333333333
278,Mystery,3,4.166666667
278,Thriller,3,3.833333333
279,Crime,47,3.70212766
279,Mystery,20,3.6
279,Thriller,67,3.708955224
280,Crime,24,4.25
280,Mystery,10,4.05
280,Thriller,19,4.263157895
282,Mystery,19,3.973684211
287,Crime,22,2.886363636
287,Mystery,12,2.291666667
287,Thriller,27,2.203703704
290,Crime,47,4.255319149
290,Mystery,27,4.259259259
290,Thriller,55,3.945454545
295,Crime,20,4.1
295,Mystery,7,4.214285714
295,Thriller,21,3.666666667
296,Crime,6,4.916666667
296,Mystery,3,5
296,Thriller,7,4.785714286
298,Crime,132,2.696969697
301,Crime,21,3.904761905
307,Crime,140,3.096428571
308,Mystery,8,1.25
309,Crime,18,3.805555556
309,Mystery,14,3.5
309,Thriller,25,3.58
322,Crime,19,3.473684211
323,Crime,16,3.34375
323,Mystery,6,3.25
323,Thriller,25,3.2
326,Crime,40,4.1875
327,Crime,14,3.714285714
327,Mystery,4,4
327,Thriller,5,3.6
328,Crime,47,3.212765957
329,Crime,12,2.25
329,Mystery,3,2.666666667
329,Thriller,7,2.928571429
330,Crime,44,3.75
331,Crime,41,3.987804878
331,Mystery,12,3.708333333
331,Thriller,56,3.6875
332,Crime,54,3.824074074
335,Crime,7,3.928571429
335,Mystery,1,5
335,Thriller,8,4.4375
338,Crime,11,4.090909091
338,Mystery,5,3.4
338,Thriller,11,3.5
343,Crime,21,4.119047619
343,Mystery,7,4
343,Thriller,18,4.25
346,Crime,39,3.641025641
348,Crime,21,4.785714286
348,Mystery,9,4.666666667
348,Thriller,16,4.84375
352,Crime,52,3.788461538
354,Crime,44,3.965909091
356,Crime,45,4.166666667
356,Mystery,13,4.038461538
356,Thriller,51,3.990196078
357,Crime,54,4
357,Mystery,27,4.185185185
357,Thriller,58,3.905172414
363,Crime,5,3.9
363,Mystery,1,4
363,Thriller,8,2.875
370,Crime,26,3.5
381,Crime,43,3.674418605
382,Crime,37,3.783783784
382,Mystery,13,4
382,Thriller,80,3.64375
385,Mystery,8,3.25
387,Crime,197,3.454314721
394,Crime,5,3.4
394,Mystery,1,5
394,Thriller,8,3.375
396,Crime,7,3.642857143
396,Mystery,6,2.666666667
396,Thriller,10,2.65
411,Crime,17,3.352941176
415,Crime,27,4.425925926
418,Crime,22,3.363636364
418,Mystery,13,3.461538462
418,Thriller,28,3.321428571
419,Crime,32,4.046875
424,Crime,43,3.755813953
432,Crime,63,3.492063492
433,Crime,13,4.153846154
435,Crime,14,4.714285714
435,Mystery,6,4.416666667
435,Thriller,15,4.533333333
446,Crime,12,3.25
448,Crime,309,2.941747573
449,Crime,12,3.791666667
449,Mystery,5,3.8
449,Thriller,11,3.545454545
453,Crime,61,3.983606557
455,Crime,11,3.363636364
455,Mystery,2,3.5
455,Thriller,21,3.380952381
462,Crime,68,3.588235294
472,Crime,8,4.875
472,Mystery,3,3.333333333
472,Thriller,6,3.833333333
482,Crime,13,3.576923077
482,Mystery,9,3.055555556
482,Thriller,37,3.783783784
483,Crime,99,3.838383838
495,Crime,57,4.228070175
495,Mystery,20,4.475
495,Thriller,77,4.032467532
497,Crime,11,3.863636364
497,Mystery,7,3.428571429
497,Thriller,14,3.321428571
501,Mystery,4,3
510,Crime,24,3.041666667
510,Mystery,12,2.541666667
510,Thriller,25,2.5
512,Crime,9,4.333333333
515,Crime,10,4.85
515,Mystery,4,4.625
515,Thriller,8,4.6875
522,Crime,47,4.031914894
522,Mystery,20,4
522,Thriller,53,3.962264151
525,Crime,43,3.790697674
541,Crime,15,3.266666667
553,Mystery,7,4.214285714
555,Crime,62,3.677419355
555,Mystery,30,3.633333333
555,Thriller,125,3.392
560,Crime,81,3.808641975
562,Crime,40,4.1875
562,Mystery,20,4.025
562,Thriller,71,4.077464789
565,Crime,9,3.333333333
566,Crime,9,3.666666667
566,Mystery,3,4.333333333
566,Thriller,22,3.545454545
567,Crime,31,2.016129032
567,Mystery,24,2.604166667
567,Thriller,76,2.282894737
568,Crime,3,4.833333333
568,Mystery,1,5
568,Thriller,5,4.3
569,Crime,7,4.142857143
569,Mystery,1,3
569,Thriller,11,4
587,Crime,20,4.25
587,Mystery,9,4.222222222
587,Thriller,19,4.263157895
593,Crime,16,3.8125
593,Mystery,5,3.6
593,Thriller,16,3.375
595,Crime,3,4.333333333
595,Mystery,2,4
595,Thriller,5,4.4
596,Crime,58,3.387931034
596,Mystery,37,3.716216216
596,Thriller,93,3.446236559
601,Crime,17,4.558823529
606,Crime,133,3.654135338
608,Crime,146,3.613013699
1,Horror,17,3.470588235
18,Horror,15,3.3
19,Action,150,2.726666667
19,Horror,112,2.267857143
34,Action,51,3.735294118
34,Comedy,37,3.202702703
34,Horror,9,3.444444444
34,Thriller,26,3.769230769
45,Horror,16,4.03125
51,Action,91,3.478021978
51,Horror,52,3.759615385
51,Thriller,87,3.459770115
57,Horror,17,2.823529412
64,Horror,55,3.736363636
68,Horror,103,2.844660194
103,Action,86,3.668604651
103,Horror,15,3.6
122,Action,102,4.397058824
122,Comedy,117,4.547008547
122,Horror,39,4.474358974
132,Action,56,2.919642857
132,Horror,25,2.8
182,Horror,58,3.189655172
187,Action,75,3.373333333
187,Comedy,68,3.632352941
187,Horror,32,4.203125
195,Comedy,52,3.634615385
195,Horror,12,3.25
249,Action,460,3.713043478
249,Horror,97,3.319587629
274,Horror,266,3.195488722
283,Action,6,4
283,Horror,2,3.5
283,Thriller,6,3.333333333
286,Comedy,40,3.4
286,Horror,10,3.95
294,Horror,13,3.153846154
295,Action,18,3.222222222
295,Comedy,5,4.1
295,Horror,2,2.75
297,Comedy,7,2.857142857
297,Horror,5,2.2
305,Comedy,167,4.038922156
305,Horror,64,4.046875
307,Action,159,2.842767296
307,Horror,138,2.065217391
313,Comedy,101,2.930693069
313,Horror,66,3.772727273
336,Horror,4,4.25
353,Horror,7,3.714285714
354,Action,95,3.689473684
354,Comedy,72,3.597222222
354,Horror,20,3.75
361,Action,47,3.244680851
361,Comedy,44,3.375
361,Horror,7,2.5
361,Thriller,29,3.206896552
362,Comedy,15,4.066666667
362,Horror,14,4.285714286
368,Horror,41,2.731707317
372,Horror,16,3.5625
380,Horror,198,3.441919192
387,Action,209,3.150717703
387,Comedy,365,2.983561644
387,Horror,151,3.072847682
391,Horror,20,3
405,Action,28,4
405,Comedy,28,3.839285714
405,Horror,12,3.958333333
405,Thriller,42,4.154761905
425,Comedy,99,3.363636364
425,Horror,30,3.633333333
428,Action,131,2.667938931
428,Comedy,122,2.393442623
428,Horror,36,2.833333333
428,Thriller,81,2.864197531
438,Horror,16,3.125
450,Action,17,4.235294118
450,Comedy,14,3.785714286
450,Horror,7,3.428571429
450,Thriller,12,4
452,Action,111,4.509009009
452,Comedy,59,4.745762712
452,Horror,23,4.565217391
453,Action,92,3.847826087
453,Horror,14,3.214285714
469,Horror,40,3.5
489,Action,189,2.76984127
489,Comedy,280,2.860714286
489,Horror,57,2.877192982
546,Action,18,3.5
546,Comedy,12,3.5
546,Horror,21,3.714285714
546,Thriller,18,3.5
560,Action,154,3.623376623
560,Horror,22,3.704545455
571,Action,10,2.7
571,Comedy,19,2.631578947
571,Horror,104,2.5
571,Thriller,40,2.75
580,Horror,31,3.725806452
594,Action,84,4.380952381
594,Horror,41,1.707317073
594,Thriller,63,3.444444444
597,Horror,16,4.375
599,Horror,196,2.397959184
603,Horror,77,3.441558442
606,Action,151,3.178807947
606,Horror,52,3.346153846
608,Action,277,3.33032491
608,Horror,97,3.319587629
610,Horror,303,3.50660066
103,Romance,55,3.836363636
221,Adventure,39,3.833333333
221,Comedy,109,3.949541284
221,Romance,54,4.194444444
249,Romance,115,3.665217391
260,Adventure,18,3.694444444
260,Comedy,60,3.85
260,Romance,29,3.517241379
274,Romance,132,3.136363636
275,Romance,100,4.03
287,Adventure,29,2.448275862
287,Comedy,74,2.689189189
287,Romance,34,2.632352941
313,Adventure,108,3.425925926
313,Romance,35,3.342857143
356,Adventure,53,3.877358491
356,Comedy,179,4.058659218
356,Romance,72,4.090277778
454,Adventure,4,3.5
454,Comedy,9,3.833333333
454,Crime,11,3.818181818
454,Romance,5,4
474,Romance,510,3.478431373
500,Crime,7,3.285714286
500,Romance,27,3.111111111
510,Adventure,17,2.941176471
510,Comedy,43,2.88372093
510,Romance,19,2.947368421
567,Romance,28,2.714285714
597,Romance,94,3.893617021
600,Crime,77,2.896103896
600,Romance,168,3
603,Romance,216,3.449074074
1,Drama,68,4.529411765
1,War,22,4.5
5,Action,9,3.111111111
5,Drama,25,3.8
5,War,3,3.333333333
6,Drama,140,3.614285714
6,War,12,3.583333333
8,Action,12,3.333333333
8,Drama,19,3.789473684
8,War,3,3.666666667
11,Drama,24,4.166666667
11,War,6,4.333333333
14,Action,12,3.333333333
14,Drama,24,3.708333333
14,War,4,4.25
17,Action,39,4.230769231
17,Drama,51,4.18627451
17,War,9,4.444444444
18,Drama,218,3.894495413
18,War,16,3.9375
28,Drama,357,2.99859944
28,War,51,3.333333333
30,Action,25,4.72
30,Drama,7,5
30,War,1,5
33,Action,14,4
33,Drama,115,3.791304348
33,War,8,4.125
34,Drama,24,3.25
34,War,5,2.1
38,Action,19,3.052631579
38,Drama,35,3.285714286
38,War,7,3.714285714
40,Action,23,3.52173913
40,Drama,50,4.2
40,War,3,4
42,Action,125,3.4
42,Drama,171,3.81871345
42,War,21,3.80952381
43,Action,31,4.322580645
43,Drama,42,4.428571429
43,War,3,4
45,Drama,121,4.037190083
45,War,14,4.428571429
46,Action,18,3.888888889
46,Drama,15,4
46,War,3,4.333333333
49,Action,7,4.357142857
49,Drama,10,4.35
49,War,4,4.25
54,Action,7,2.857142857
54,Drama,15,3.133333333
54,War,3,3.333333333
56,Action,24,3.583333333
56,Drama,17,3.941176471
56,War,3,4.333333333
57,Drama,173,3.549132948
57,War,34,4.147058824
58,Action,26,3.807692308
58,Drama,49,4.020408163
58,War,5,4.2
59,Action,34,4
59,Drama,59,4.677966102
59,War,25,4.72
62,Drama,144,4.28125
62,War,19,4.157894737
63,Action,108,3.583333333
63,Drama,95,3.6
63,War,16,3.46875
64,Drama,237,3.917721519
64,War,27,4.314814815
66,Action,103,3.839805825
66,Drama,150,4.196666667
66,War,14,4.392857143
68,Drama,489,3.217791411
68,War,49,3.336734694
72,Action,17,4.147058824
72,Drama,20,4.15
72,War,4,4.375
81,Action,13,2.769230769
81,Drama,8,2.875
81,War,3,2.666666667
82,Drama,48,3.322916667
82,War,7,3.857142857
83,Action,41,3
83,Drama,73,3.630136986
83,War,24,3.4375
91,Drama,201,3.325870647
91,War,21,3.333333333
93,Action,46,4.326086957
93,Drama,26,4.5
93,War,4,5
94,Action,20,3.05
94,Drama,21,3.333333333
94,War,4,3.75
96,Action,37,3.864864865
96,Drama,32,3.90625
96,War,5,4
103,Drama,174,4.163793103
103,War,12,4.166666667
104,Action,52,3.125
104,Drama,74,3.547297297
104,War,8,3.3125
105,Drama,362,4.160220994
105,War,44,4.113636364
107,Action,11,3.636363636
107,Drama,17,4.235294118
107,War,3,4.333333333
109,Drama,64,3.390625
109,War,6,3.833333333
110,Action,15,3.3
110,Drama,29,3.931034483
110,War,6,3.916666667
112,Drama,25,3.56
112,War,5,3.6
115,Action,44,3.75
115,Drama,26,3.884615385
115,War,7,4.142857143
117,Drama,72,3.458333333
117,War,9,3.888888889
121,Drama,26,3.423076923
121,War,5,3.4
124,Action,9,3.666666667
124,Drama,23,4.413043478
124,War,2,4.25
125,Action,114,3.706140351
125,Drama,158,4.003164557
125,War,11,3.727272727
126,Action,16,3.3125
126,Drama,16,3.5
126,War,3,3.666666667
128,Action,10,4.3
128,Drama,11,4.363636364
128,War,1,5
129,Action,76,4.013157895
129,Drama,38,3.986842105
129,War,8,4.25
130,Action,11,3.454545455
130,Drama,13,3.846153846
130,War,2,4.5
131,Action,21,3.261904762
131,Drama,41,3.5
131,War,7,3.214285714
133,Action,14,2.642857143
133,Drama,14,3
133,War,3,3.666666667
134,Action,17,3.470588235
134,Drama,14,3.785714286
134,War,2,4.5
135,Action,109,3.422018349
135,Drama,86,3.755813953
135,War,8,3.875
136,Action,40,3.15
136,Drama,38,3.657894737
136,War,6,4
137,Action,33,3.727272727
137,Drama,76,4.039473684
137,War,19,4.210526316
140,Drama,353,3.587818697
140,War,64,3.8046875
141,Action,54,3.490740741
141,Drama,52,3.740384615
141,War,6,3.333333333
144,Action,37,3.418918919
144,Drama,52,3.798076923
144,War,6,3.666666667
159,Action,8,3.4375
159,Drama,57,3.184210526
159,War,3,3.666666667
160,Drama,154,3.194805195
160,War,18,3.611111111
164,Action,32,4.34375
164,Drama,9,4.333333333
164,War,2,5
165,Action,29,3.724137931
165,Drama,34,3.294117647
165,War,2,3.5
167,Action,52,3.451923077
167,Drama,38,3.184210526
167,War,6,2.75
170,Action,18,3.277777778
170,Drama,24,3.625
170,War,4,4
173,Action,8,3.125
173,Drama,11,3.727272727
173,War,3,4.333333333
176,Action,18,4.111111111
176,Drama,12,4.25
176,War,2,4.5
178,Action,23,3.891304348
178,Drama,38,4.368421053
178,War,8,4.5625
179,Action,26,3.807692308
179,Drama,22,4.181818182
179,War,3,5
181,Drama,50,3.18
181,War,6,3.166666667
182,Drama,489,3.867075665
182,War,61,3.959016393
183,Action,45,3.911111111
183,Drama,18,4.055555556
183,War,8,4.25
187,Drama,140,3.914285714
187,War,16,3.875
191,Drama,53,4.056603774
191,War,4,3.25
192,Action,11,4.272727273
192,Drama,12,4
192,War,3,4
196,Action,14,4.107142857
196,Drama,16,3.9375
196,War,3,3.166666667
198,Action,55,3.327272727
198,Drama,128,3.71875
198,War,12,4.166666667
200,Action,109,3.811926606
200,Drama,117,3.799145299
200,War,11,3.772727273
202,Drama,227,3.859030837
202,War,31,4.096774194
203,Action,20,3.95
203,Drama,16,4.3125
203,War,2,4.75
208,Action,18,3.388888889
208,Drama,10,3.5
208,War,3,4
217,Drama,167,2.838323353
217,War,29,2.620689655
222,Action,77,3.194805195
222,Drama,115,3.234782609
222,War,14,3.428571429
223,Action,26,3.461538462
223,Drama,30,3.233333333
223,War,2,3.25
227,Action,29,4.086206897
227,Drama,60,4.275
227,War,11,4.318181818
229,Action,20,3.7
229,Drama,28,3.928571429
229,War,3,4.333333333
232,Action,274,3.321167883
232,Drama,327,3.493883792
232,War,32,3.921875
233,Action,46,3.108695652
233,Drama,83,3.463855422
233,War,12,3.458333333
235,Action,16,3.375
235,Drama,29,3.931034483
235,War,4,4.25
239,Drama,121,4.165289256
239,War,16,4.46875
240,Action,44,3.931818182
240,Drama,42,3.714285714
240,War,5,4.2
244,Drama,44,3.590909091
244,War,15,4.066666667
247,Action,58,3.706896552
247,Drama,67,3.902985075
247,War,8,4.125
249,Drama,321,3.904984424
249,War,38,3.881578947
254,Action,41,3.841463415
254,Drama,65,4.046153846
254,War,7,4.571428571
263,Action,45,3.544444444
263,Drama,104,3.822115385
263,War,11,4.136363636
264,Action,22,3.227272727
264,Drama,20,3.575
264,War,7,3.571428571
265,Action,44,3.590909091
265,Drama,106,3.273584906
265,War,10,3.6
266,Drama,59,3.542372881
266,War,9,4.666666667
267,Action,27,4.259259259
267,Drama,25,3.8
267,War,3,3
274,Drama,407,3.425061425
274,War,34,3.647058824
279,Action,91,3.648351648
279,Drama,66,3.674242424
279,War,12,3.5
283,Drama,12,3.75
283,War,2,5
284,Action,38,3.657894737
284,Drama,16,3.3125
284,War,2,5
286,Drama,53,3.952830189
286,War,5,4.2
287,Action,26,1.846153846
287,Drama,65,3.146153846
287,War,6,3.166666667
288,Action,247,3.042510121
288,Drama,419,3.311455847
288,War,59,3.330508475
292,Action,222,3.497747748
292,Drama,144,3.138888889
292,War,15,3.6
296,Action,11,3.409090909
296,Drama,15,4.666666667
296,War,6,4.75
298,Action,292,2.525684932
298,Drama,334,2.449101796
298,War,20,2.6
301,Action,31,2.661290323
301,Drama,55,3.763636364
301,War,6,3
302,Action,12,3.833333333
302,Drama,15,4.266666667
302,War,1,4
304,Action,86,3.837209302
304,Drama,86,3.976744186
304,War,14,4.214285714
307,Drama,341,2.972140762
307,War,17,3.235294118
308,Drama,44,2.193181818
308,War,6,1.166666667
312,Drama,92,3.913043478
312,War,22,4.318181818
314,Drama,45,3.4
314,War,7,3.714285714
317,Drama,121,3.776859504
317,War,16,3.9375
319,Action,12,4.375
319,Drama,20,4.525
319,War,3,4.5
322,Action,20,3.4
322,Drama,52,3.490384615
322,War,5,3.9
323,Action,29,2.896551724
323,Drama,50,3.3
323,War,8,3.375
326,Action,35,4.1
326,Drama,122,4.090163934
326,War,24,4.354166667
328,Action,80,3.10625
328,Drama,87,3.224137931
328,War,12,3.375
330,Action,76,3.506578947
330,Drama,105,3.833333333
330,War,13,3.961538462
332,Action,112,3.401785714
332,Drama,128,3.77734375
332,War,25,3.76
335,Action,10,4.3
335,Drama,9,3.833333333
335,War,3,3.666666667
336,Drama,30,4.4
336,War,7,4.142857143
337,Drama,35,4.228571429
337,War,3,4.333333333
340,Action,16,4.1875
340,Drama,12,4.25
340,War,3,4
344,Action,31,4.225806452
344,Drama,26,3.384615385
344,War,4,3.875
347,Action,17,3.352941176
347,Drama,15,3.6
347,War,3,3.333333333
353,Drama,29,3.793103448
353,War,4,3.5
357,Action,52,3.884615385
357,Drama,179,4.081005587
357,War,14,4.142857143
362,Drama,55,4.336363636
362,War,6,4.416666667
366,Action,22,3.863636364
366,Drama,13,4.192307692
366,War,4,4.25
368,Drama,188,3.10106383
368,War,56,3.142857143
372,Drama,117,3.333333333
372,War,19,3.789473684
373,Drama,43,3.813953488
373,War,5,3.6
374,Action,15,3.6
374,Drama,10,3.8
374,War,3,4.333333333
376,Action,71,4.063380282
376,Drama,41,4.134146341
376,War,9,4.277777778
379,Action,15,3.333333333
379,Drama,17,3.823529412
379,War,4,4.25
380,Drama,307,3.741042345
380,War,33,4.03030303
386,Drama,21,2.904761905
386,War,2,3
387,Drama,457,3.520787746
387,War,39,3.58974359
390,Action,15,3.633333333
390,Drama,60,3.825
390,War,4,4.375
391,Drama,205,3.887804878
391,War,22,3.954545455
393,Action,71,3.88028169
393,Drama,43,3.581395349
393,War,4,3.625
394,Action,10,3
394,Drama,8,3.375
394,War,2,4.5
395,Action,24,3.375
395,Drama,16,2.875
395,War,4,3
399,Action,21,3.69047619
399,Drama,13,3.884615385
399,War,4,3.875
403,Action,11,3.590909091
403,Drama,18,4
403,War,4,3.75
404,Action,19,3.315789474
404,Drama,35,3.4
404,War,6,3.666666667
405,Drama,79,4.03164557
405,War,6,4.166666667
411,Action,29,3.310344828
411,Drama,63,3.365079365
411,War,6,4.166666667
414,Drama,1309,3.561497326
414,War,124,3.830645161
419,Action,53,3.801886792
419,Drama,75,3.9
419,War,19,4.052631579
423,Action,11,3.136363636
423,Drama,10,4.15
423,War,3,3.333333333
425,Drama,127,3.661417323
425,War,16,3.8125
427,Action,27,3.092592593
427,Drama,42,3.261904762
427,War,8,3.4375
428,Drama,80,2.93125
428,War,14,3.178571429
432,Action,81,3.50617284
432,Drama,146,3.818493151
432,War,17,3.852941176
433,Action,8,3.1875
433,Drama,14,3.464285714
433,War,3,2.333333333
434,Drama,95,4.026315789
434,War,15,4.066666667
437,Drama,84,3.880952381
437,War,13,4.461538462
438,Drama,221,3.42081448
438,War,25,3.5
439,Action,11,3.909090909
439,Drama,7,4.5
439,War,4,4.25
443,Action,14,3.714285714
443,Drama,24,4.166666667
443,War,2,4.75
444,Drama,20,4.05
444,War,4,4.25
445,Action,22,3.75
445,Drama,43,3.837209302
445,War,10,3.8
447,Action,33,3.909090909
447,Drama,33,3.96969697
447,War,4,4.5
450,Drama,26,4.153846154
450,War,3,4.666666667
452,Drama,54,4.574074074
452,War,9,5
453,Drama,118,3.86440678
453,War,17,4
455,Action,16,3.125
455,Drama,31,3.709677419
455,War,6,4.166666667
457,Action,23,3.565217391
457,Drama,11,3.727272727
457,War,1,5
458,Action,20,4.2
458,Drama,28,4.321428571
458,War,4,4.75
463,Action,18,3.805555556
463,Drama,17,3.941176471
463,War,12,3.833333333
464,Action,68,3.573529412
464,Drama,57,4.236842105
464,War,13,4.153846154
468,Action,12,3
468,Drama,14,3.571428571
468,War,3,3.333333333
469,Drama,188,3.936170213
469,War,26,4.115384615
470,Drama,34,3.676470588
470,War,6,4.166666667
474,Drama,1173,3.549872123
474,War,113,3.46460177
479,Action,25,2.56
479,Drama,71,3.746478873
479,War,5,3.2
480,Drama,368,3.595108696
480,War,42,3.75
483,Action,227,3.488986784
483,Drama,261,3.835249042
483,War,28,3.75
485,Action,11,3.909090909
485,Drama,10,4.1
485,War,3,4.333333333
486,Drama,14,4.571428571
486,War,4,5
489,Drama,268,3.26119403
489,War,25,3.36
493,Drama,22,3.681818182
493,War,4,3.75
494,Action,17,4.352941176
494,Drama,6,4.666666667
494,War,3,4.333333333
498,Action,13,3.461538462
498,Drama,14,4.428571429
498,War,3,5
507,Action,8,3.375
507,Drama,9,3.333333333
507,War,3,3.333333333
512,Action,19,3.631578947
512,Drama,24,3.791666667
512,War,5,4.8
513,Action,10,3.85
513,Drama,12,4.333333333
513,War,4,4.375
517,Action,70,1.821428571
517,Drama,175,2.468571429
517,War,25,2.54
522,Action,76,3.914473684
522,Drama,87,3.787356322
522,War,10,3.7
524,Drama,44,3.454545455
524,War,11,4
528,Action,28,3.803571429
528,Drama,39,3.564102564
528,War,4,4.125
532,Drama,27,4.296296296
532,War,5,5
536,Action,10,3.3
536,Drama,23,3.652173913
536,War,3,5
541,Action,29,3.24137931
541,Drama,31,3.838709677
541,War,3,5
549,Action,15,3.833333333
549,Drama,9,4.111111111
549,War,3,3
551,Action,78,3.75
551,Drama,47,3.723404255
551,War,11,4.090909091
555,Action,142,3.394366197
555,Drama,190,3.678947368
555,War,18,3.888888889
559,Drama,42,3.571428571
559,War,5,3.4
560,Drama,205,3.614634146
560,War,16,3.65625
561,Drama,163,3.487730061
561,War,34,3.808823529
562,Action,50,3.95
562,Drama,114,4.206140351
562,War,8,3.9375
566,Action,23,3.304347826
566,Drama,33,3.727272727
566,War,6,4.5
570,Action,74,3.452702703
570,Drama,83,3.554216867
570,War,10,3.5
573,Drama,89,4.140449438
573,War,17,4.323529412
574,Action,8,3.625
574,Drama,9,4
574,War,2,4.5
577,Drama,84,3.714285714
577,War,23,4.086956522
579,Action,20,3.95
579,Drama,33,4.181818182
579,War,5,4.4
580,Drama,203,3.458128079
580,War,22,3.590909091
584,Action,29,4.275862069
584,Drama,31,4.322580645
584,War,3,5
586,Action,114,4.421052632
586,Drama,50,4
586,War,9,3.833333333
588,Drama,30,3.333333333
588,War,4,4
590,Drama,295,3.676271186
590,War,46,3.989130435
592,Drama,25,4
592,War,3,4.666666667
593,Action,28,2.964285714
593,Drama,47,3.723404255
593,War,6,3.416666667
594,Drama,88,3.721590909
594,War,7,3.642857143
597,Drama,192,4.098958333
597,War,21,4.666666667
599,Drama,1010,2.823267327
599,War,84,2.898809524
600,Action,132,2.659090909
600,Drama,308,2.944805195
600,War,22,2.545454545
602,Drama,68,3.294117647
602,War,7,4
603,Drama,541,3.609981516
603,War,31,3.516129032
604,Drama,39,3.487179487
604,War,2,3
605,Action,69,3.224637681
605,Drama,59,3.118644068
605,War,9,2.777777778
606,Drama,698,3.787965616
606,War,65,3.792307692
607,Action,72,3.722222222
607,Drama,82,4.012195122
607,War,6,4.166666667
608,Drama,280,3.4375
608,War,19,3.578947368
609,Action,11,3.090909091
609,Drama,19,3.368421053
609,War,4,3.5
610,Drama,479,3.87473904
610,War,47,3.776595745
33,Romance,55,3.854545455
38,Romance,27,3.111111111
40,Romance,22,3.681818182
57,Romance,100,3.4
75,Action,35,3.214285714
75,Drama,25,2.98
75,Romance,11,3.227272727
75,War,4,2.375
108,Action,10,3.6
108,Drama,47,4.191489362
108,Romance,39,3.974358974
108,War,2,3.5
109,Romance,24,3.375
136,Romance,18,3.777777778
140,Romance,114,3.631578947
147,Action,7,3
147,Drama,7,2.928571429
147,Romance,7,2.857142857
147,War,2,2.75
181,Romance,27,3.037037037
191,Romance,22,3.590909091
244,Romance,15,3.8
263,Romance,88,3.784090909
264,Romance,9,3.666666667
293,Action,7,2.571428571
293,Drama,8,3
293,Romance,2,3
293,War,1,3
304,Romance,55,3.890909091
312,Romance,23,3.739130435
314,Romance,28,3.357142857
323,Romance,18,3.222222222
404,Romance,19,3.421052632
411,Romance,36,2.805555556
427,Romance,16,3.125
429,Action,17,3.882352941
429,Drama,29,4.137931034
429,Romance,22,4.227272727
429,War,3,4.333333333
437,Romance,28,3.678571429
446,Action,25,3
446,Drama,35,3.314285714
446,Romance,24,3.208333333
446,War,4,3.5
455,Romance,15,3.733333333
482,Action,57,3.807017544
482,Drama,49,3.030612245
482,Romance,26,3.25
482,War,3,1.833333333
489,Romance,191,3.073298429
512,Romance,10,3.8
524,Romance,15,3.466666667
566,Romance,24,3.833333333
602,Romance,25,3.24
604,Romance,14,3.071428571
181,Comedy,50,2.92
294,War,10,3.3
1,Western,7,4.285714286
6,Western,11,3.818181818
18,Romance,44,3.681818182
18,Western,11,4.181818182
34,Romance,20,3.1
34,Western,2,3.5
38,Western,5,2.6
40,Western,6,4
42,Western,12,3.916666667
64,Western,9,3.944444444
68,Western,22,3.386363636
82,Romance,34,3.382352941
82,Western,8,3.625
91,Western,18,3.583333333
99,Action,21,3.80952381
99,Romance,10,4.7
99,Western,3,4.333333333
102,Western,5,3.4
109,Western,6,3.333333333
121,Romance,17,3.411764706
121,Western,4,3.25
132,Romance,114,3.127192982
132,Western,3,2.5
134,Romance,6,3.333333333
134,Western,3,4
136,Western,6,2.5
140,Western,40,3.7875
144,Romance,40,3.7125
144,Western,4,3.625
147,Western,1,4.5
171,Action,21,4.571428571
171,Romance,8,4.5
171,Western,5,4.8
181,Western,8,2
182,Romance,162,3.651234568
182,Western,11,3.454545455
194,Action,7,3.571428571
194,Romance,8,3.1875
194,Western,1,3
238,Action,17,3.882352941
238,Romance,4,4.25
238,Western,4,3.75
239,Romance,39,3.987179487
239,Western,6,4
244,Western,3,4.333333333
246,Action,74,4.263513514
246,Romance,47,4.372340426
246,Western,5,4.5
256,Action,69,4
256,Romance,30,4
256,Western,3,4.333333333
263,Western,1,4
274,Western,26,3.461538462
298,Romance,162,1.941358025
298,Western,10,2.5
305,Romance,71,3.802816901
305,Western,14,4.5
313,Western,7,2.714285714
314,Western,5,2.6
335,Romance,6,3.75
335,Western,2,4.25
336,Romance,15,4.2
336,Western,1,5
353,Romance,16,3.125
353,Western,5,3.4
368,Western,13,2.923076923
372,Romance,45,3.577777778
372,Western,7,3.571428571
373,Romance,20,3
373,Western,3,3
380,Romance,88,3.517045455
380,Western,22,4.113636364
386,Romance,5,3
386,Western,4,3.5
